,volcanic_rock_voucher_10500_d3,djembes_d3,croissants_d3,jams_d3,volcanic_rock_voucher_10000_d3,kelp_d3,volcanic_rock_voucher_9750_d3,picnic_basket1_d3,picnic_basket2_d3,volcanic_rock_voucher_9500_d3,rainforest_resin_d3,volcanic_rock_voucher_10250_d3,squid_ink_d3,volcanic_rock_d3
2584700,62.5,13446.0,4295.859848484848,6609.790748898678,438.0,2035.952380952381,685.5,59069.5,30454.31111111111,935.5,10000.0,212.5,1921.952380952381,10434.793010752688
2584800,63.5,13447.804347826086,4296.0,6610.0,440.5,2036.0,687.5,59068.5,30451.302083333332,937.0,10000.0,214.5,1922.5,10436.5
2584900,62.5,13447.141791044776,4296.0,6610.0,437.5,2035.9056603773586,683.5,59071.5,30451.71212121212,933.5,10000.0,210.5,1922.3584905660377,10432.5
2585000,61.5,13447.21875,4295.765,6610.0,435.5,2036.0,682.5,59075.17391304348,30451.67391304348,931.5,10000.0,209.5,1922.5263157894738,10431.0
2585100,61.5,13447.0,4295.85596707819,6610.0,436.0,2035.9777777777779,682.5,59077.5,30450.7,931.5,10000.0,210.5,1922.5348837209303,10431.5
2585200,61.5,13447.0,4295.5,6610.0,437.5,2035.84,683.5,59082.5,30452.31818181818,932.5,10000.0,210.5,1922.26,10432.5
2585300,61.5,13446.8,4295.5,6610.0,435.5,2036.5,682.5,59084.5,30453.5,931.5,10000.0,210.5,1922.5,10431.5
2585400,61.5,13446.5,4295.823529411765,6610.0,434.5,2036.0227272727273,681.5,59086.5,30453.0,931.0,10000.0,209.5,1920.5,10430.5
2585500,62.5,13446.5,4295.81512605042,6609.5,437.5,2036.0,685.5,59087.5,30452.342105263157,934.5,10000.0,212.5,1921.5,10434.173913043478
2585600,62.5,13446.5,4296.0,6610.0,438.5,2036.0,685.5,59090.8717948718,30451.0,934.5,9999.695652173914,212.5,1924.0,10434.5
2585700,63.5,13446.5,4295.806034482759,6610.0,441.5,2035.88,687.5,59088.0,30452.646341463416,936.5,10000.0,214.5,1923.32,10436.5
2585800,62.5,13446.842465753425,4296.211055276382,6610.0,438.5,2036.0,685.5,59089.5,30455.7125,934.5,10000.0,212.5,1923.5,10434.5
2585900,62.869565217391305,13446.215384615385,4296.231092436975,6610.0,437.69565217391306,2035.9117647058824,684.8695652173913,59089.606741573036,30457.37623762376,933.8695652173913,10000.0,211.8695652173913,1924.4558823529412,10433.5
2586000,62.36363636363637,13445.809523809523,4295.5,6610.0,438.3636363636364,2036.0,684.3636363636364,59087.5,30452.6875,933.7272727272727,10000.107142857143,211.36363636363637,1924.0363636363636,10433.802955665025
2586100,62.5,13446.5,4295.5,6610.0,437.5,2035.96875,684.5,59092.5,30452.31081081081,933.5,10000.0,211.5,1925.0,10433.5
2586200,62.5,13446.5,4295.5,6610.0,436.5,2036.0,683.5,59093.5,30456.7,933.5,10000.0,211.5,1923.5,10432.87688442211
2586300,61.5,13446.5,4295.5,6610.0,434.5,2035.9545454545455,681.5,59092.5,30458.282608695652,931.5,10000.0,209.5,1923.5,10430.5
2586400,61.5,13446.5,4295.5,6610.0,435.5,2035.8,681.5,59096.5,30457.694444444445,930.5,10000.0,209.5,1924.35,10430.5
2586500,58.5,13447.0,4295.5,6609.5,428.5,2035.9583333333333,675.5,59099.5,30457.5,924.5,10000.0,204.5,1925.5,10424.5
2586600,57.5,13446.5,4295.5,6610.0,424.5,2035.8214285714287,671.5,59102.5,30454.5,920.9333333333333,10000.0,201.5,1925.892857142857,10420.5
2586700,57.5,13446.185185185184,4295.5,6610.0,426.5,2035.9615384615386,672.0,59105.5,30454.666666666668,921.5,9999.984126984127,201.5,1925.5,10420.8375
2586800,57.5,13446.5,4295.205,6610.0,425.5,2035.9655172413793,672.0,59100.794117647056,30456.70588235294,921.5,9999.865671641792,201.5,1925.5344827586207,10420.848258706468
2586900,57.5,13446.762711864407,4295.261261261261,6610.5,426.5,2035.9692307692308,671.5,59103.5,30458.365853658535,920.5,10000.0,201.5,1926.0461538461539,10420.5
2587000,56.5,13446.835616438357,4295.210884353742,6610.5,422.5,2035.962962962963,669.5,59102.5,30457.342857142856,919.0,10000.018181818183,199.5,1925.962962962963,10418.5
2587100,54.5,13447.0,4295.1551724137935,6610.5,417.5,2036.0,664.5,59103.19047619047,30455.941176470587,913.5,10000.0,195.5,1927.016129032258,10413.5
2587200,53.5,13447.220588235294,4295.194805194805,6610.5,414.5,2036.0,660.5,59098.5,30458.6511627907,909.9615384615385,9999.6,192.5,1926.0,10409.511873350924
2587300,53.5,13447.20588235294,4295.171875,6610.0,415.5,2036.0,661.5,59099.5,30457.267441860466,911.0,10000.0,193.5,1925.5106382978724,10410.806010928962
2587400,53.5,13451.19642857143,4295.1878980891715,6610.0,413.5,2036.0,659.5,59103.5,30462.314285714285,909.5,9999.847457627118,191.5,1925.0,10408.835680751174
2587500,53.5,13450.804054054053,4295.0,6610.0,415.5,2035.909090909091,661.5,59106.0,30462.395833333332,910.5,10000.0,192.5,1922.909090909091,10410.12893081761
2587600,53.5,13450.810126582279,4295.236842105263,6610.5,414.5,2035.5,660.5,59099.5,30463.64285714286,910.0,10000.0,192.5,1924.5,10409.5
2587700,53.5,13449.147540983606,4295.0,6610.0,414.5,2035.5111111111112,660.5,59094.5,30463.5,910.0,10000.0,192.5,1927.5111111111112,10409.5
2587800,53.36585365853659,13448.833333333334,4295.0,6609.0,414.3658536585366,2036.0,660.3658536585366,59097.7972972973,30458.0,910.3658536585366,10000.0,193.3658536585366,1929.0,10410.5
2587900,53.5,13449.0,4294.850393700787,6609.0,416.5,2035.982142857143,661.5,59099.0,30456.66129032258,911.0,9999.842105263158,193.5,1929.5,10410.5
2588000,54.5,13449.158333333333,4294.8125,6609.0,417.5,2035.5,663.5,59104.5,30455.5,913.0,10000.0,194.5,1929.032258064516,10412.857868020305
2588100,53.5,13449.0,4294.846491228071,6608.992779783393,413.5,2035.5,660.5,59100.5,30452.64285714286,909.5,10000.0,192.5,1930.0,10409.5
2588200,51.5,13449.202898550724,4294.5,6608.5,409.5,2035.56,655.5,59103.5,30450.0,905.5,10000.454545454546,188.5,1930.96,10404.830303030303
2588300,52.5,13449.5,4294.5,6608.0,411.5,2035.6304347826087,657.5,59102.5,30445.276315789473,907.5,9999.524590163934,190.5,1931.5,10407.0
2588400,52.5,13449.5,4294.238095238095,6608.0,410.5,2035.5,657.5,59099.5,30443.345238095237,907.0,10000.0,190.5,1930.5,10406.5
2588500,52.5,13450.0,4294.0,6607.0,411.5,2034.8653846153845,657.5,59095.5,30439.5,906.5,10000.09677419355,189.5,1929.2692307692307,10406.114583333334
2588600,52.5,13450.0,4294.0,6607.0,412.5,2035.02,658.5,59092.5,30442.5,908.0,10000.0,190.5,1928.5,10407.5
2588700,51.5,13449.217054263567,4294.196319018405,6606.5,410.5,2035.03125,656.5,59088.792079207924,30441.29702970297,906.5,10000.0,189.5,1928.96875,10405.5
2588800,52.5,13450.0,4294.5,6606.50622406639,412.5,2035.017857142857,658.5,59089.5,30443.5,907.5,10000.0,190.5,1928.4464285714287,10407.181141439207
2588900,53.5,13450.5,4293.8448275862065,6606.505263157895,416.0,2035.0344827586207,662.5,59082.5,30442.296875,911.5,10000.0,194.5,1929.5,10411.5
2589000,53.5,13451.0,4293.5,6606.5,416.5,2034.984126984127,662.0,59086.0,30441.317073170732,911.5,10000.0,193.5,1927.0,10411.112637362638
2589100,53.33898305084746,13450.5,4293.185185185185,6607.0,416.33898305084745,2035.0,660.3389830508474,59087.208333333336,30438.708333333332,909.6779661016949,10000.0,192.33898305084745,1925.5172413793102,10409.492462311558
2589200,53.5,13450.81914893617,4293.5,6606.819711538462,415.5,2034.542372881356,661.5,59086.769230769234,30439.475609756097,910.5,10000.0,193.5,1926.457627118644,10410.5
2589300,53.5,13450.852112676057,4293.5,6606.5,415.5,2035.3384615384616,660.5,59097.5,30439.5,910.5,10000.0,192.5,1925.3384615384616,10410.198492462312
2589400,53.5,13452.5,4293.0,6607.0,414.5,2035.016129032258,660.9666666666667,59094.5,30437.31081081081,910.5,10000.0,192.5,1925.5,10409.789325842698
2589500,53.5,13452.172131147541,4292.759541984733,6607.0,415.5,2034.857142857143,661.5,59093.47826086957,30435.68888888889,911.5,10000.0,193.5,1923.2857142857142,10411.146417445483
2589600,53.5,13452.0,4292.795,6607.0,415.0,2035.0,661.5,59094.5,30436.2625,911.5,10000.0,193.5,1922.0,10410.866310160427
2589700,53.5,13452.0,4292.751072961373,6607.0,415.5,2035.5,660.5,59092.5,30436.71794871795,910.5,10000.0,192.5,1921.5,10410.0
2589800,53.5,13452.0,4293.0,6606.5,414.5,2035.0172413793102,660.0,59088.5,30441.310344827587,909.5,10000.162162162162,192.5,1924.5,10409.213903743315
2589900,53.5,13451.823076923078,4292.790697674419,6606.5,414.5,2035.5,661.5,59087.82432432433,30440.5,910.5,10000.159420289856,193.5,1926.0,10410.158139534884
2590000,55.5,13451.154411764706,4291.836805555556,6606.0,418.5,2035.1458333333333,664.5,59082.5,30436.0,914.5,10000.0,196.5,1926.5625,10414.135483870969
2590100,54.5,13451.0,4292.5,6606.0,418.5,2035.5,663.5,59089.181818181816,30438.31818181818,913.5,10000.206896551725,195.5,1926.96875,10413.165865384615
2590200,54.5,13451.145454545454,4292.5,6606.5,416.5,2035.5,663.5,59097.5,30438.236842105263,912.5,10000.387096774193,194.5,1925.5,10412.5
2590300,54.5,13451.5,4292.777397260274,6606.491228070176,417.5,2035.5254237288136,663.5,59096.5,30441.5,912.5,10000.313432835821,194.5,1925.0,10412.5
2590400,54.5,13451.842592592593,4292.5,6606.5,416.5,2035.3432835820895,663.5,59093.5,30439.25,912.5,10000.0,194.5,1925.3432835820895,10412.0
2590500,55.5,13451.5,4292.208333333333,6606.0,419.5,2035.5,664.5,59088.5,30441.662790697676,914.5,10000.0,196.5,1925.5,10414.154545454545
2590600,55.5,13451.833333333334,4292.200892857143,6606.5,419.5,2035.4545454545455,664.5,59097.5,30439.653846153848,914.5,10000.0,196.5,1925.4545454545455,10413.820580474934
2590700,54.5,13451.5,4291.5,6606.0,417.5,2035.5833333333333,662.5,59098.5,30436.5,912.5,10000.0,194.5,1923.9833333333333,10411.5
2590800,54.5,13452.041666666666,4291.5,6606.0,419.5,2035.377049180328,663.5,59102.5,30436.743243243243,913.5,10000.0,195.5,1923.9180327868853,10413.137305699482
2590900,55.5,13451.808219178081,4291.5,6606.0,419.5,2035.396551724138,664.5,59099.5,30441.5,914.5,10000.015873015873,195.5,1924.396551724138,10413.5
2591000,54.5,13452.5,4291.5,6606.5,416.5,2035.5102040816328,662.5,59101.5,30442.274193548386,911.5,10000.018867924528,194.5,1921.5102040816328,10411.5
2591100,53.5,13452.843137254902,4292.0,6606.0,414.5,2035.5,659.5,59098.5,30446.30769230769,909.5,10000.0,192.5,1918.0,10409.164141414141
2591200,51.5,13452.802816901409,4292.177966101695,6605.5,407.5,2035.5471698113208,654.5,59096.5,30447.341463414636,904.0,9999.891891891892,188.0,1921.5471698113208,10403.5
2591300,51.5,13453.0,4292.0,6605.5,409.5,2035.5625,654.5,59093.73684210526,30449.763157894737,904.0,10000.0,188.5,1922.484375,10403.5
2591400,52.5,13454.0,4291.785123966943,6605.0,412.5,2035.96875,658.5,59103.5,30447.0,908.5,10000.0,191.5,1921.5,10407.856666666667
2591500,52.5,13455.245762711864,4291.5,6605.5,411.5,2036.0212765957447,657.5,59098.0,30447.5,907.5,10000.0,190.5,1922.0425531914893,10406.833333333334
2591600,51.5,13455.186666666666,4291.5,6605.5,408.5,2036.0,655.5,59100.5,30446.695652173912,905.0,10000.0,188.5,1922.5111111111112,10404.5
2591700,53.5,13454.5,4291.5,6606.0,413.5,2035.5,659.5,59096.5,30448.5,908.5,9999.857142857143,191.5,1923.0,10408.17857142857
2591800,52.5,13454.5,4291.5,6606.489304812834,412.5,2035.5,657.5,59100.5,30450.0,906.5,10000.0,190.5,1922.5,10406.5
2591900,51.5,13453.76724137931,4291.5,6606.5,409.5,2035.5454545454545,655.5,59098.5,30447.712765957447,904.5,10000.0,188.5,1922.5454545454545,10404.5
2592000,52.5,13454.0,4292.0,6606.5,411.5,2035.5263157894738,657.5,59099.5,30444.72619047619,906.5,10000.0,190.5,1922.5263157894738,10406.5
2592100,53.34375,13454.163265306122,4291.760416666667,6606.5,412.34375,2035.5263157894738,659.34375,59092.5,30437.5,908.34375,10000.0,191.34375,1923.5263157894738,10408.5
2592200,52.5,13454.5,4291.484496124031,6606.0,410.5,2035.5283018867924,656.5,59095.81481481482,30436.0,906.5,10000.0,189.5,1925.5283018867924,10405.831775700935
2592300,51.5,13454.790909090909,4291.5,6606.0,409.5,2035.5,655.5,59091.21951219512,30433.280487804877,904.5,10000.0,188.5,1925.5,10404.5
2592400,52.5,13455.5,4291.5,6606.0,411.0,2035.5,657.0,59096.171875,30433.3125,906.5,10000.0,189.5,1925.5,10405.815934065935
2592500,52.5,13455.827586206897,4291.5,6605.5,412.5,2035.5,656.5,59090.0,30432.72972972973,905.5,10000.0,189.5,1923.5,10405.5
2592600,51.888888888888886,13455.5,4291.5,6605.5,407.8888888888889,2035.5,655.8888888888889,59090.17391304348,30427.29591836735,904.8888888888889,10000.0,188.88888888888889,1923.5,10404.16081871345
2592700,51.5,13455.5,4291.217171717171,6606.0,408.5,2035.5,654.5,59086.5,30425.653846153848,904.5,10000.144927536232,188.5,1923.5,10403.836842105264
2592800,51.5,13456.0,4291.254464285715,6606.0,410.0,2035.5,654.5,59085.175,30425.325,904.5,9999.8125,188.5,1923.5,10404.172727272728
2592900,51.5,13455.838461538462,4291.217391304348,6606.0,407.5,2035.5,654.5,59078.5,30423.66176470588,904.5,9999.984615384616,188.5,1923.0344827586207,10403.823394495414
2593000,51.5,13455.5,4291.208029197081,6606.0,410.5,2035.5,656.5,59079.5,30425.257575757576,905.5,10000.0,189.5,1923.5,10405.21546961326
2593100,51.5,13455.76923076923,4290.5,6606.0,410.5,2035.3958333333333,655.9615384615385,59074.5,30426.36046511628,905.5,10000.0,189.5,1923.575,10405.149305555555
2593200,51.5,13455.5,4290.5,6605.5,408.5,2035.5333333333333,655.5,59074.23333333333,30426.275,905.5,10000.264705882353,188.5,1923.9787234042553,10404.5
2593300,51.5,13454.5,4290.0,6605.0,408.5,2035.5,655.5,59073.22857142857,30427.27142857143,904.5,10000.0,188.5,1924.0,10404.0
2593400,51.5,13455.0,4290.225092250923,6605.5,410.5,2035.52,655.5,59075.5,30429.5,904.5,10000.0,188.5,1923.98,10404.5
2593500,52.5,13455.194805194806,4290.5,6605.0,410.94117647058823,2035.5,657.5,59075.5,30429.659574468085,906.5,10000.0,190.5,1923.5,10406.5
2593600,54.5,13455.225,4290.237373737374,6605.0,416.5,2035.5,662.5,59074.5,30428.670731707316,911.5,10000.169491525423,193.5,1924.5,10411.5
2593700,57.5,13455.0,4290.162037037037,6605.0,425.0,2035.3,671.5,59075.5,30430.0,921.0,10000.0,201.5,1922.3,10420.49330357143
2593800,56.339285714285715,13454.5,4290.18670886076,6605.0,423.3392857142857,2035.301886792453,670.3392857142857,59071.52564102564,30431.28205128205,919.3392857142857,10000.08695652174,200.33928571428572,1921.301886792453,10419.5
2593900,58.5,13454.5,4289.815533980583,6605.0,427.5,2035.5,674.5,59066.5,30430.646341463416,924.5,10000.0,203.5,1921.0,10423.82561307902
2594000,59.5,13454.161971830987,4290.0,6605.0,429.5,2035.546875,676.5,59071.163636363635,30428.32051282051,925.5,10000.0,205.5,1920.546875,10425.5
2594100,59.5,13454.5,4290.0,6604.979865771812,430.5,2035.5,677.5,59069.21276595745,30429.5,926.5,9999.983050847457,205.5,1920.5,10426.5
2594200,58.5,13454.5,4290.230088495575,6605.0,429.5,2035.5333333333333,675.5,59074.5,30430.0,925.5,10000.0,204.5,1919.5333333333333,10424.850746268658
2594300,58.5,13454.0,4290.5,6605.0,430.5,2035.5,675.5,59074.5,30429.727272727272,925.5,10000.0,204.5,1920.0,10424.798469387755
2594400,58.5,13454.225806451614,4290.5,6605.0,428.5,2035.5,676.5,59076.5,30432.32222222222,925.5,10000.0,204.5,1920.5,10425.119891008175
2594500,60.5,13454.5,4290.5,6605.0,434.0,2035.02,679.5,59075.5,30428.5,928.5,10000.0,207.5,1921.5,10428.5
2594600,60.5,13454.0,4290.5,6604.0,433.5,2034.8727272727272,679.5,59073.5,30432.355263157893,928.5,10000.0,207.5,1920.3090909090909,10428.5
2594700,59.5,13453.76923076923,4290.2,6603.0,432.5,2035.0,678.5,59070.17391304348,30428.32608695652,928.5,10000.0,206.5,1921.5,10427.845108695652
2594800,61.5,13454.0,4290.0,6603.0,435.5,2035.0,682.5,59065.5,30428.5,931.5,10000.205479452055,209.5,1921.5,10431.507281553399
2594900,60.5,13454.0,4289.808510638298,6603.0,433.5,2035.0,679.5,59065.48809523809,30425.35714285714,929.5,10000.0,207.5,1921.5,10429.119047619048
2595000,60.5,13454.5,4289.5,6602.0,433.5,2035.0,680.0,59061.15789473684,30420.342105263157,929.5,10000.0,207.5,1920.5,10429.192307692309
2595100,58.5,13454.166666666666,4289.5,6601.0,429.5,2035.0172413793102,674.5,59062.5,30419.5,924.0,10000.0,203.5,1921.5,10423.5
2595200,57.5,13454.241935483871,4289.808510638298,6601.0,427.0,2035.049180327869,672.5,59061.12790697674,30419.5,922.5,10000.0,202.5,1921.5245901639344,10421.830128205129
2595300,56.5,13454.1875,4290.0,6601.0,423.5,2035.0,668.5,59064.5,30419.5,918.5,10000.0,199.5,1921.0,10418.5
2595400,55.5,13454.5,4289.793859649123,6601.0,421.5,2035.0,667.5,59059.5,30420.27142857143,917.0,10000.0,198.5,1919.962962962963,10416.5
2595500,56.5,13452.161290322581,4290.0,6601.0,422.5,2035.0,668.5,59052.5,30419.73076923077,917.5,10000.0,198.5,1916.5,10417.5
2595600,56.5,13453.0,4289.7558139534885,6601.0,424.5,2035.0,670.5,59055.82558139535,30418.325581395347,919.5,9999.776119402984,200.5,1917.0,10419.493573264781
2595700,56.0,13453.0,4289.814516129032,6600.5,421.5,2035.0,668.0,59052.788235294116,30416.45882352941,917.5,10000.0,198.5,1917.5,10417.0
2595800,55.5,13453.0,4289.5,6600.5,419.5,2035.0,666.5,59049.514285714286,30418.742857142857,915.5,10000.0,197.5,1916.5,10415.51194539249
2595900,55.5,13453.13392857143,4289.837719298245,6600.0,420.5,2035.0,666.5,59046.5,30416.258620689656,915.5,10000.0,197.5,1916.0,10415.5
2596000,54.5,13453.5,4290.0,6599.98678414097,417.5,2035.017857142857,663.5,59047.514285714286,30416.67142857143,912.5,10000.0,194.5,1916.017857142857,10412.5
2596100,56.5,13453.833333333334,4289.825,6600.0,422.5,2034.9807692307693,668.5,59045.5,30416.5,918.5,10000.0,199.5,1915.9807692307693,10418.0
2596200,55.5,13453.0,4290.0,6600.5,421.5,2035.032258064516,667.5,59047.170454545456,30417.329545454544,917.0,10000.0,198.5,1917.5,10416.5
2596300,55.5,13453.84677419355,4290.0,6600.5,420.5,2035.015625,667.0,59045.5,30415.5,916.5,9999.584615384616,197.5,1916.484375,10416.497109826589
2596400,55.5,13453.5,4289.788961038961,6601.0,421.0,2035.0,666.5,59050.5,30415.0,915.5,10000.0,197.5,1916.4807692307693,10415.5
2596500,56.5,13453.216666666667,4290.181208053691,6601.0,421.5,2035.0217391304348,668.0,59061.87142857143,30420.46875,917.5,10000.0,198.5,1915.5434782608695,10417.155813953488
2596600,55.5,13452.237704918032,4290.5,6601.0,420.5,2035.0,666.5,59059.5,30421.3488372093,916.5,10000.0,197.5,1916.5,10416.11052631579
2596700,55.5,13452.0,4291.0,6601.0,421.5,2035.0,667.5,59056.5,30419.5,916.5,10000.0,197.5,1916.546875,10416.5
2596800,58.345454545454544,13453.5,4290.798165137615,6601.0,426.3454545454546,2035.0,673.3454545454546,59060.5,30418.76388888889,922.3454545454546,10000.0,202.34545454545454,1916.5,10422.5
2596900,58.5,13453.164383561643,4290.820261437909,6600.5,427.5,2034.9,674.5,59053.968253968254,30419.459770114943,923.5,10000.0,203.5,1916.8714285714286,10423.160256410256
2597000,57.5,13453.131578947368,4291.5,6600.0,427.5,2035.5344827586207,672.5,59057.5,30420.0,922.5,9999.915492957747,202.5,1915.5344827586207,10422.16548463357
2597100,58.5,13453.487394957983,4291.179824561404,6600.0,429.5,2035.5,675.5,59060.49295774648,30420.25352112676,925.5,10000.0,204.5,1916.5,10425.172514619882
2597200,58.0625,13453.5,4290.5,6600.504237288135,426.5,2035.5,673.0,59055.5,30416.71212121212,922.5,10000.0,202.5,1915.0,10422.5
2597300,57.5,13453.860294117647,4290.0,6601.0,424.5,2035.5333333333333,671.0,59052.0,30411.73611111111,920.5,10000.0,200.5,1915.5333333333333,10420.5
2597400,57.5,13455.0,4290.5,6601.5,424.5,2035.0,671.5,59055.5,30413.666666666668,920.5,9999.704225352112,201.5,1915.5,10420.488
2597500,58.0,13455.17543859649,4290.5,6601.0,426.0,2034.915254237288,671.0,59056.18571428571,30411.314285714285,921.0,10000.0,201.0,1915.322033898305,10419.80585106383
2597600,58.5,13455.0,4290.8,6601.5,427.5,2035.0227272727273,673.5,59058.5,30413.291666666668,922.5,10000.0,202.5,1917.0227272727273,10422.5
2597700,57.5,13454.875,4291.0,6601.0,424.5,2035.4468085106382,671.5,59056.5,30413.235294117647,921.5,10000.0,201.5,1916.4468085106382,10420.878698224851
2597800,58.5,13455.0,4291.0,6602.5,427.5,2035.5,673.5,59060.5,30417.317073170732,923.5,10000.0,202.5,1916.5,10422.816062176165
2597900,57.5,13455.0,4291.0,6603.0,424.5,2035.5,672.5,59057.5,30418.283333333333,921.5,10000.0,201.5,1917.0238095238096,10421.216666666667
2598000,57.5,13454.835820895523,4291.0,6603.0,425.5,2035.0232558139535,670.5,59056.49275362319,30419.627118644068,920.5,9999.981132075472,200.5,1918.5116279069769,10419.832558139535
2598100,57.38235294117647,13454.833333333334,4290.752427184466,6603.007751937985,424.38235294117646,2035.0166666666667,670.3823529411765,59051.5,30420.308823529413,920.3823529411765,10000.111111111111,200.38235294117646,1918.5,10419.818452380952
2598200,56.5,13455.172727272728,4291.0,6604.485861182519,424.5,2035.0,670.5,59055.5,30422.24358974359,920.0,10000.324324324325,200.5,1918.5,10419.5
